ID,timestamp_ms,year,month,day,hour,min,sec,lat_E7,lon_E7,alt_cm,lat_err_cm,lon_err_cm,alt_err_cm,volt_avg,volt_std,amp_avg,amp_std,ldr_avg,ldr_std,pres_avg_hpa,pres_std,acx_avg,acx_std,acy_avg,acy_std,acz_avg,acz_std,gyx_avg,gyx_std,gyy_avg,gyy_std,gyz_avg,gyz_std,mgx_avg,mgx_std,mgy_avg,mgy_std,mgz_avg,mgz_std
FTLN,32784,200,1,1,9,8,46,-500,-500,-500,3008,3008,3008,0,0,511,0,87,0,1086,0,630,22,35,23,-3605,45,7,1,3,1,-14,0,203,5,86,3,404,2
FTLN,33784,200,1,1,9,8,47,-500,-500,-500,3008,3008,3008,0,0,511,0,87,0,1086,0,632,19,36,18,-3608,27,7,0,3,0,-13,0,199,3,88,5,406,3
FTLN,34784,200,1,1,9,8,48,-500,-500,-500,3008,3008,3008,0,0,511,0,87,0,1086,0,623,19,33,20,-3584,44,7,0,3,0,-14,0,202,5,87,4,401,4
FTLN,35784,200,1,1,9,8,49,-500,-500,-500,3008,3008,3008,0,0,511,0,88,0,1086,0,628,20,39,16,-3621,29,7,0,3,0,-13,0,200,4,85,5,404,4
FTLN,36784,200,1,1,9,8,50,-500,-500,-500,3008,3008,3008,0,0,511,0,88,0,1086,0,644,13,31,18,-3606,37,7,0,4,0,-14,0,202,6,83,2,402,3
FTLN,37784,2019,6,22,9,8,51,-500,-500,-500,3008,3008,3008,0,0,511,0,88,0,1086,0,630,16,33,16,-3597,27,7,0,3,0,-14,0,199,6,82,5,403,6
FTLN,38784,2019,6,22,9,8,52,-500,-500,-500,3008,3008,3008,0,0,511,0,88,0,1086,0,636,20,38,20,-3615,27,7,0,3,0,-14,0,197,6,85,4,405,4
FTLN,39784,2019,6,22,9,8,53,-500,-500,-500,3008,3008,3008,0,0,511,0,88,0,1086,0,635,16,40,17,-3600,30,7,0,3,0,-14,0,200,4,89,5,403,3
FTLN,40784,2019,6,22,9,8,54,-500,-500,-500,3008,3008,3008,0,0,511,0,88,0,1086,0,632,18,35,21,-3612,22,7,0,3,1,-14,0,202,5,88,6,406,1
FTLN,41784,2019,6,22,9,8,55,-500,-500,-500,3008,3008,3008,0,0,511,0,88,0,1086,0,632,20,27,20,-3585,31,7,0,3,0,-14,0,200,6,84,2,404,5
FTLN,42784,2019,6,22,9,8,56,-500,-500,-500,3008,3008,3008,0,0,511,0,88,0,1086,0,629,18,44,15,-3586,34,7,0,3,0,-14,0,201,4,87,4,407,6
FTLN,43784,2019,6,22,9,8,57,-500,-500,-500,3008,3008,3008,0,0,511,0,88,0,1086,0,632,13,35,16,-3599,30,7,0,3,0,-14,0,199,6,85,3,404,4
FTLN,44784,2019,6,22,9,8,58,-500,-500,-500,3008,3008,3008,0,0,511,0,88,0,1086,0,635,17,46,20,-3607,40,7,0,3,0,-14,0,201,4,83,4,405,6
FTLN,45784,2019,6,22,9,8,59,-500,-500,-500,3008,3008,3008,0,0,511,0,88,0,1086,0,639,18,29,23,-3604,33,7,0,3,0,-14,1,202,3,82,3,404,5
FTLN,46784,2019,6,22,9,9,0,-500,-500,-500,3008,3008,3008,0,0,511,0,89,0,1086,0,628,22,35,20,-3615,30,7,0,3,0,-13,1,201,4,84,3,404,3
FTLN,47784,2019,6,22,9,9,1,-500,-500,-500,3008,3008,3008,0,0,511,0,89,0,1086,0,638,18,34,20,-3595,30,6,0,4,0,-14,0,197,3,85,5,403,5
FTLN,48784,2019,6,22,9,9,2,-500,-500,-500,1608,1608,1608,0,0,511,0,89,0,1086,0,634,18,30,16,-3613,31,7,0,3,0,-14,1,204,5,86,6,404,7
FTLN,49784,2019,6,22,9,9,3,-500,-500,-500,1608,1608,1608,0,0,511,0,89,0,1086,0,636,19,33,16,-3595,25,7,0,3,0,-14,0,200,6,86,4,403,5
FTLN,50784,2019,6,22,9,9,4,-500,-500,-500,1608,1608,1608,0,0,511,0,89,0,1086,0,635,19,42,16,-3606,42,7,0,3,0,-14,0,201,5,84,4,404,4
FTLN,51784,2019,6,22,9,9,5,-500,-500,-500,1608,1608,1608,0,0,511,0,89,0,1086,0,641,19,29,16,-3603,23,7,0,3,0,-13,0,198,4,85,4,401,5
FTLN,52784,2019,6,22,9,9,6,-500,-500,-500,1608,1608,1608,0,0,511,0,89,0,1086,0,630,25,37,15,-3614,40,7,0,3,0,-14,0,199,5,86,4,401,3
FTLN,53784,2019,6,22,9,9,7,-500,-500,-500,1608,1608,1608,0,0,512,0,89,0,1086,0,640,17,27,19,-3604,29,7,0,3,0,-14,0,201,6,86,4,403,2
FTLN,54784,2019,6,22,9,9,8,-500,-500,-500,1608,1608,1608,0,0,512,0,89,0,1086,0,628,15,41,17,-3606,28,7,0,3,0,-14,0,199,5,84,6,402,4
FTLN,55784,2019,6,22,9,9,9,-500,-500,-500,1708,1708,1708,0,0,511,0,89,0,1086,0,632,16,36,15,-3601,39,6,0,3,0,-14,0,200,4,85,4,405,5
FTLN,56784,2019,6,22,9,9,10,-500,-500,-500,1708,1708,1708,0,0,511,0,89,0,1086,0,629,16,36,11,-3598,29,7,0,3,0,-13,0,202,6,84,4,406,4
FTLN,57784,2019,6,22,9,9,11,-500,-500,-500,1708,1708,1708,0,0,511,0,89,0,1086,0,631,22,36,16,-3596,29,7,0,3,0,-13,0,203,3,87,5,405,5
FTLN,58784,2019,6,22,9,9,10,421209827,-88497888,770,1800,610,4400,0,0,511,0,90,0,1086,0,624,25,33,17,-3603,49,7,0,3,0,-14,0,199,3,86,4,402,4
FTLN,59784,2019,6,22,9,9,11,421210013,-88497830,1130,1000,450,2000,0,0,511,0,90,0,1086,0,632,16,35,13,-3600,30,7,0,3,0,-13,1,201,4,87,5,402,4
FTLN,60784,2019,6,22,9,9,12,421210080,-88497808,1110,700,340,1400,0,0,511,0,90,0,1086,0,633,15,37,17,-3605,41,7,0,3,0,-14,0,200,3,86,4,404,4
FTLN,61784,2019,6,22,9,9,13,421210140,-88497785,1080,520,280,1100,0,0,511,0,90,0,1086,0,641,19,39,18,-3596,28,7,0,3,0,-14,0,201,5,86,4,402,5
FTLN,62784,2019,6,22,9,9,14,421210257,-88497732,1240,400,240,850,0,0,511,0,90,0,1086,0,632,15,35,13,-3594,36,7,0,3,0,-14,0,201,4,88,3,406,4
FTLN,63784,2019,6,22,9,9,15,421210323,-88497692,1340,330,210,720,0,0,511,0,90,0,1086,0,636,15,37,16,-3593,24,7,0,3,0,-14,0,203,5,86,5,405,4
FTLN,64784,2019,6,22,9,9,16,421210343,-88497673,1370,290,190,640,0,0,511,0,91,0,1086,0,635,19,38,17,-3596,30,7,0,3,0,-14,0,201,4,86,5,404,5
FTLN,65784,2019,6,22,9,9,17,421210340,-88497668,1370,260,170,580,0,0,511,0,91,0,1086,0,637,17,34,20,-3603,26,7,0,3,0,-14,0,203,3,87,3,403,4
FTLN,66784,2019,6,22,9,9,18,421210357,-88497650,1290,250,160,550,0,0,511,0,91,0,1086,0,639,16,31,18,-3604,30,7,0,3,0,-14,0,199,2,86,4,403,4
FTLN,67784,2019,6,22,9,9,19,421210385,-88497638,1150,240,160,520,0,0,511,0,90,0,1086,0,633,19,35,19,-3613,38,7,0,3,0,-14,0,202,4,89,4,406,4
FTLN,68784,2019,6,22,9,9,20,421210407,-88497633,1030,230,150,500,0,0,511,0,90,0,1086,0,631,22,34,16,-3592,33,7,0,3,0,-13,0,206,5,89,5,404,4
FTLN,69784,2019,6,22,9,9,21,421210423,-88497633,930,220,140,480,0,0,511,0,91,0,1086,0,641,17,29,19,-3585,33,7,0,3,0,-14,0,200,5,88,3,403,4
FTLN,70784,2019,6,22,9,9,22,421210440,-88497635,860,210,140,470,0,0,511,0,91,0,1086,0,629,18,23,20,-3596,37,7,0,3,0,-14,0,199,5,84,3,408,4
FTLN,71784,2019,6,22,9,9,23,421210457,-88497638,810,210,140,460,0,0,511,0,91,0,1086,0,634,17,30,19,-3605,28,7,0,4,0,-14,1,199,6,86,4,406,3
FTLN,72784,2019,6,22,9,9,24,421210488,-88497617,800,200,130,450,0,0,511,0,91,0,1086,0,629,19,30,16,-3604,37,7,0,3,0,-14,1,201,5,84,4,402,5
FTLN,73784,2019,6,22,9,9,25,421210508,-88497613,760,200,130,430,0,0,511,0,91,0,1086,0,631,18,33,15,-3596,36,7,0,3,0,-14,0,200,4,85,4,404,3
FTLN,74784,2019,6,22,9,9,26,421210528,-88497607,720,190,120,420,0,0,511,0,91,0,1086,0,630,25,35,19,-3609,35,7,0,3,0,-14,0,203,6,86,2,403,4
FTLN,75784,2019,6,22,9,9,27,421210548,-88497602,700,180,120,400,0,0,511,0,91,0,1086,0,633,18,32,17,-3588,28,7,0,3,0,-14,0,203,2,86,4,403,6
FTLN,76784,2019,6,22,9,9,28,421210565,-88497603,670,180,110,390,0,0,511,0,91,0,1086,0,633,17,32,19,-3603,31,7,0,3,0,-14,0,200,4,87,3,403,6
FTLN,77784,2019,6,22,9,9,29,421210580,-88497597,660,180,110,380,0,0,511,0,91,0,1086,0,633,16,32,20,-3593,53,7,0,3,0,-14,0,202,4,82,4,403,5
FTLN,78784,2019,6,22,9,9,30,421210588,-88497598,630,170,110,380,0,0,511,0,91,0,1086,0,634,15,34,21,-3594,31,7,0,3,0,-14,0,198,4,84,5,404,5
FTLN,79784,2019,6,22,9,9,31,421210607,-88497588,630,170,110,360,0,0,511,0,91,0,1086,0,634,21,32,16,-3594,43,7,0,3,0,-14,0,197,6,89,6,402,6
FTLN,80784,2019,6,22,9,9,32,421210620,-88497583,630,170,110,360,0,0,511,0,91,0,1086,0,644,15,37,14,-3608,25,7,0,3,0,-13,0,203,4,86,6,405,3
FTLN,81784,2019,6,22,9,9,33,421210633,-88497582,620,160,100,350,0,0,511,0,91,0,1086,0,631,13,42,22,-3610,28,7,0,3,0,-14,0,198,4,84,5,404,3
FTLN,82784,2019,6,22,9,9,34,421210642,-88497587,610,160,100,350,0,0,511,0,91,0,1086,0,632,23,39,22,-3596,22,7,0,3,0,-13,0,199,4,86,5,403,6
FTLN,83784,2019,6,22,9,9,35,421210643,-88497590,590,160,100,340,0,0,511,0,90,0,1086,0,637,20,34,15,-3604,30,7,0,3,0,-14,0,202,6,87,5,404,4
FTLN,84784,2019,6,22,9,9,36,421210665,-88497588,610,160,100,340,0,0,511,0,90,0,1086,0,636,21,37,16,-3603,34,7,0,3,0,-14,0,201,6,89,6,407,4
FTLN,85784,2019,6,22,9,9,37,421210680,-88497588,630,150,100,340,0,0,511,0,90,0,1086,0,636,12,38,15,-3610,29,7,0,3,0,-14,1,201,5,85,5,403,6
FTLN,86784,2019,6,22,9,9,38,421210692,-88497585,640,150,99,330,0,0,511,0,91,0,1086,0,629,17,35,17,-3601,37,7,0,3,0,-14,0,201,4,84,3,407,2
FTLN,87784,2019,6,22,9,9,39,421210703,-88497583,660,150,98,330,0,0,511,0,91,0,1086,0,642,14,38,18,-3604,24,7,0,3,0,-14,0,200,4,83,5,404,3
FTLN,88784,2019,6,22,9,9,40,421210713,-88497578,660,140,97,320,0,0,511,0,91,0,1086,0,638,17,34,17,-3595,33,7,0,3,0,-14,0,198,4,86,2,404,3
FTLN,89784,2019,6,22,9,9,41,421210722,-88497577,650,140,96,320,0,0,511,0,91,0,1086,0,643,19,34,18,-3598,26,7,0,3,0,-14,0,200,3,85,6,404,3
FTLN,90784,2019,6,22,9,9,42,421210728,-88497575,650,140,96,310,0,0,511,0,91,0,1086,0,638,17,39,13,-3596,28,7,0,3,0,-14,0,200,5,88,4,404,4
FTLN,91784,2019,6,22,9,9,43,421210733,-88497572,650,140,96,310,0,0,511,0,93,0,1086,0,641,19,30,22,-3599,24,7,0,3,0,-14,1,203,3,83,6,405,4
FTLN,92784,2019,6,22,9,9,44,421210742,-88497568,640,140,96,310,0,0,511,0,93,0,1086,0,638,20,42,16,-3612,27,7,0,3,0,-14,1,204,4,88,8,402,4
FTLN,93784,2019,6,22,9,9,45,421210747,-88497565,640,140,95,310,0,0,511,0,93,0,1086,0,640,21,41,23,-3610,32,7,1,3,1,-13,1,201,5,86,4,402,4
FTLN,94784,2019,6,22,9,9,46,421210752,-88497563,630,130,94,300,0,0,511,0,94,0,1086,0,648,17,42,11,-3594,33,7,0,3,1,-14,0,202,5,84,4,405,7
FTLN,95784,2019,6,22,9,9,47,421210758,-88497558,630,130,94,300,0,0,511,0,94,0,1086,0,628,20,36,20,-3601,34,7,0,3,0,-14,1,200,4,84,5,402,4
FTLN,96784,2019,6,22,9,9,48,421210770,-88497552,640,130,93,300,0,0,511,0,94,0,1086,0,630,15,32,22,-3598,25,7,0,3,0,-14,0,201,4,85,4,403,6
FTLN,97784,2019,6,22,9,9,49,421210782,-88497548,650,130,93,290,0,0,511,0,95,0,1086,0,630,16,31,18,-3598,28,7,0,3,0,-14,0,202,4,85,7,405,3
FTLN,98784,2019,6,22,9,9,50,421210788,-88497550,670,130,94,290,0,0,511,0,96,0,1086,0,631,14,31,14,-3595,32,7,0,3,0,-14,0,200,4,85,4,405,4
FTLN,99784,2019,6,22,9,9,51,421210797,-88497550,670,130,94,290,0,0,511,0,96,0,1086,0,629,24,28,22,-3586,38,7,0,3,0,-14,0,202,4,87,6,405,4
FTLN,100784,2019,6,22,9,9,52,421210807,-88497553,670,130,94,290,0,0,511,0,96,0,1086,0,638,19,38,16,-3601,29,7,0,3,0,-14,1,201,6,86,4,402,5
FTLN,101784,2019,6,22,9,9,53,421210817,-88497555,680,130,94,290,0,0,511,0,96,0,1086,0,642,26,40,20,-3600,37,7,0,3,0,-13,1,200,3,85,5,404,5
FTLN,102784,2019,6,22,9,9,54,421210828,-88497557,690,130,93,280,0,0,511,0,96,0,1086,0,633,13,37,22,-3601,30,7,0,3,0,-14,0,200,4,84,5,401,3
FTLN,103784,2019,6,22,9,9,55,421210835,-88497557,690,120,93,280,0,0,511,0,96,0,1086,0,637,16,43,10,-3612,32,7,0,3,0,-14,0,199,3,86,3,404,2
FTLN,104784,2019,6,22,9,9,56,421210843,-88497558,690,120,93,280,0,0,511,0,96,0,1086,0,635,22,29,23,-3596,34,7,0,3,0,-14,0,198,4,85,5,406,4
FTLN,105784,2019,6,22,9,9,57,421210847,-88497558,670,120,92,280,0,0,511,0,96,0,1086,0,635,16,26,19,-3609,25,7,0,3,0,-14,1,199,5,83,6,407,4
FTLN,106784,2019,6,22,9,9,58,421210850,-88497562,660,120,92,280,0,0,511,0,96,0,1086,0,636,17,31,17,-3588,22,7,0,3,0,-14,0,203,5,87,2,405,4
FTLN,107784,2019,6,22,9,9,59,421210852,-88497562,650,120,92,280,0,0,511,0,97,0,1086,0,630,17,33,14,-3606,33,7,0,3,0,-13,0,202,3,87,4,404,5
FTLN,108784,2019,6,22,9,10,0,421210853,-88497563,650,120,93,280,0,0,511,0,97,0,1086,0,636,21,40,22,-3601,38,7,0,3,0,-14,0,200,6,87,3,406,6
FTLN,109784,2019,6,22,9,10,1,421210857,-88497565,660,120,93,280,0,0,511,0,98,0,1086,0,630,18,37,16,-3581,29,7,0,3,0,-14,0,201,3,84,2,403,3
FTLN,110784,2019,6,22,9,10,2,421210860,-88497560,680,120,93,280,0,0,511,0,97,0,1086,0,631,15,33,20,-3601,27,7,0,3,0,-14,0,201,5,83,2,403,5
FTLN,111784,2019,6,22,9,10,3,421210862,-88497567,690,120,94,270,0,0,511,0,96,0,1086,0,637,15,30,16,-3600,33,7,0,3,0,-14,0,198,5,84,5,409,5
FTLN,112784,2019,6,22,9,10,4,421210867,-88497567,690,120,95,270,0,0,511,0,96,0,1086,0,636,21,25,17,-3612,34,7,0,3,0,-13,0,200,4,86,4,403,5
FTLN,113784,2019,6,22,9,10,5,421210870,-88497568,700,120,95,270,0,0,511,0,98,0,1086,0,635,14,39,17,-3599,25,7,0,3,0,-14,0,198,5,84,4,407,3
FTLN,114784,2019,6,22,9,10,6,421210873,-88497567,700,120,95,270,0,0,511,0,98,0,1086,0,652,18,34,15,-3605,25,7,0,3,0,-14,0,202,5,87,4,408,4
FTLN,115784,2019,6,22,9,10,7,421210877,-88497570,700,120,94,270,0,0,511,0,97,0,1086,0,633,16,35,14,-3591,29,7,0,3,1,-14,0,198,5,84,5,407,4
FTLN,116784,2019,6,22,9,10,8,421210867,-88497572,740,120,93,260,0,0,511,0,97,0,1086,0,634,14,33,16,-3597,30,7,0,3,0,-14,0,198,6,84,3,406,4
FTLN,117784,2019,6,22,9,10,9,421210882,-88497572,710,120,94,260,0,0,511,0,98,0,1086,0,626,16,34,19,-3604,29,7,0,3,0,-14,0,198,5,85,4,406,4
FTLN,118784,2019,6,22,9,10,10,421210897,-88497565,700,110,93,250,0,0,511,0,98,0,1086,0,631,19,32,14,-3598,31,7,0,3,0,-14,0,201,3,84,5,403,4
FTLN,119784,2019,6,22,9,10,11,421210907,-88497560,670,110,92,250,0,0,511,0,99,0,1086,0,637,14,38,14,-3591,39,7,0,3,0,-14,0,199,4,84,3,406,6
FTLN,120784,2019,6,22,9,10,12,421210920,-88497560,650,110,92,250,0,0,511,0,98,0,1086,0,634,19,39,14,-3593,36,7,0,3,0,-14,0,201,4,87,4,405,2
FTLN,121784,2019,6,22,9,10,13,421210932,-88497558,630,110,91,240,0,0,511,0,97,0,1086,0,636,16,36,16,-3594,31,7,0,3,0,-13,0,201,5,87,3,404,5
FTLN,122784,2019,6,22,9,10,14,421210940,-88497557,610,110,91,240,0,0,511,0,96,0,1086,0,641,18,34,14,-3609,28,7,1,3,0,-14,1,200,6,82,6,406,5
FTLN,123784,2019,6,22,9,10,15,421210945,-88497555,590,110,90,240,0,0,511,0,96,0,1086,0,634,18,21,16,-3600,21,7,0,3,0,-14,0,201,6,88,4,404,4
FTLN,124784,2019,6,22,9,10,16,421210957,-88497550,560,100,90,240,0,0,511,0,97,0,1086,0,634,15,29,17,-3602,27,7,0,3,0,-14,0,199,3,87,3,402,4
FTLN,125784,2019,6,22,9,10,17,421210968,-88497550,560,100,90,230,0,0,511,0,97,0,1086,0,633,19,34,18,-3592,32,7,0,3,0,-14,1,201,6,87,4,405,5
FTLN,126784,2019,6,22,9,10,18,421210978,-88497548,550,100,89,230,0,0,511,0,97,0,1086,0,634,17,37,17,-3584,29,7,0,3,0,-14,0,199,5,85,3,403,5
FTLN,127784,2019,6,22,9,10,19,421210985,-88497550,550,100,89,230,0,0,511,0,98,0,1086,0,631,15,40,17,-3602,28,8,0,3,0,-14,0,201,4,87,5,404,4
FTLN,128784,2019,6,22,9,10,20,421210993,-88497550,540,100,89,230,0,0,511,0,97,0,1086,0,637,14,30,16,-3595,43,7,0,3,0,-14,0,202,5,90,4,404,4
FTLN,129784,2019,6,22,9,10,21,421211002,-88497547,540,100,87,220,0,0,511,0,97,0,1086,0,639,20,35,17,-3603,35,7,0,3,0,-14,0,197,5,85,4,402,2
FTLN,130784,2019,6,22,9,10,22,421211007,-88497545,540,98,85,210,0,0,511,0,97,0,1086,0,640,18,33,16,-3599,31,7,0,3,0,-14,1,200,4,87,3,405,3
FTLN,131784,2019,6,22,9,10,23,421211008,-88497553,570,98,84,210,0,0,512,0,98,0,1086,0,630,17,33,13,-3603,26,7,0,3,0,-14,0,203,4,86,3,403,4
FTLN,132784,2019,6,22,9,10,24,421211010,-88497558,590,97,83,200,0,0,511,0,98,0,1086,0,631,20,32,22,-3603,26,7,0,3,0,-14,0,201,4,86,2,407,5
FTLN,133784,2019,6,22,9,10,25,421211010,-88497558,600,97,83,200,0,0,511,0,100,0,1086,0,638,18,29,12,-3604,29,7,0,3,0,-14,0,198,5,88,6,406,5
FTLN,134784,2019,6,22,9,10,26,421211008,-88497558,600,97,83,200,0,0,511,0,101,0,1086,0,637,14,30,20,-3600,30,7,0,3,0,-13,0,202,5,84,3,406,5
FTLN,135784,2019,6,22,9,10,27,421211005,-88497555,620,96,83,200,0,0,511,0,99,0,1086,0,634,20,31,19,-3611,32,7,0,3,0,-13,0,203,5,88,5,406,3
FTLN,136784,2019,6,22,9,10,28,421211005,-88497552,610,96,85,200,0,0,511,0,100,0,1086,0,634,20,19,23,-3593,27,7,0,3,0,-13,0,199,4,86,4,407,6
FTLN,137784,2019,6,22,9,10,29,421211003,-88497547,600,97,87,200,0,0,511,0,100,0,1086,0,630,17,27,18,-3599,33,7,0,3,0,-14,0,201,5,86,4,404,3
FTLN,138784,2019,6,22,9,10,30,421211005,-88497543,610,98,88,200,0,0,511,0,100,0,1086,0,635,18,33,18,-3605,35,7,0,3,0,-14,0,201,4,86,5,404,6
FTLN,139784,2019,6,22,9,10,31,421211007,-88497543,610,100,88,200,0,0,511,0,100,0,1086,0,638,21,34,19,-3603,26,7,0,3,0,-13,0,200,4,88,5,406,5
FTLN,140784,2019,6,22,9,10,32,421211008,-88497540,610,100,88,200,0,0,511,0,100,0,1086,0,626,10,27,16,-3595,37,7,0,3,0,-14,0,200,4,85,3,404,4
FTLN,141784,2019,6,22,9,10,33,421211010,-88497537,610,100,89,200,0,0,511,0,101,0,1086,0,633,18,36,12,-3601,31,7,0,3,0,-14,0,200,3,84,2,404,4
FTLN,142784,2019,6,22,9,10,34,421211013,-88497537,600,100,89,200,0,0,511,0,102,0,1086,0,633,16,37,18,-3607,32,8,0,3,0,-14,0,200,4,83,3,405,6
