ID,timestamp_ms,year,month,day,hour,min,sec,lat_E7,lon_E7,alt_cm,lat_err_cm,lon_err_cm,alt_err_cm,volt_avg,volt_std,amp_avg,amp_std,ldr_avg,ldr_std,pres_avg_hpa,pres_std,acx_avg,acx_std,acy_avg,acy_std,acz_avg,acz_std,gyx_avg,gyx_std,gyy_avg,gyy_std,gyz_avg,gyz_std,mgx_avg,mgx_std,mgy_avg,mgy_std,mgz_avg,mgz_std
FTLN,2748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,136,0,510,0,929,0,1093,0,126,31,90,23,-3645,66,1,4,11,2,-10,0,3,3,-13,5,307,4
FTLN,3748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,135,0,510,0,928,0,1093,0,135,20,98,15,-3660,26,2,0,11,0,-10,0,7,2,-12,4,308,7
FTLN,4748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,135,0,510,0,928,0,1093,0,141,16,106,16,-3646,28,2,0,11,0,-11,0,3,4,-11,5,304,5
FTLN,5748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,135,0,510,0,927,0,1093,0,132,19,106,14,-3652,37,2,0,11,0,-10,0,4,1,-13,4,306,4
FTLN,6748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,135,0,510,0,927,0,1093,0,136,18,100,12,-3651,30,2,0,11,0,-10,0,5,5,-12,5,308,3
FTLN,7748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,135,0,510,0,927,0,1093,0,142,18,96,19,-3651,33,2,0,12,0,-10,0,3,6,-10,3,307,5
FTLN,8748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,135,0,510,0,927,0,1093,0,142,15,94,17,-3643,28,2,0,11,0,-11,0,2,5,-11,4,308,2
FTLN,9748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,135,0,510,0,926,0,1093,0,147,17,101,15,-3631,26,2,0,11,0,-10,0,4,6,-12,4,306,6
FTLN,10748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,137,0,511,0,925,0,1093,0,136,17,101,22,-3646,29,2,0,11,0,-10,0,2,4,-11,3,310,4
FTLN,11748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,138,0,510,0,924,0,1093,0,143,29,95,25,-3635,34,2,2,12,2,-11,1,3,3,-14,6,306,3
FTLN,12748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,138,0,510,0,924,2,1093,0,337,631,171,1406,-3246,729,-20,70,-10,65,-2,20,3,3,-17,5,311,4
FTLN,13748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,139,0,511,0,908,4,1093,0,-249,1651,300,2015,-2783,3100,-70,441,54,180,-34,73,9,5,-18,7,336,15
FTLN,14748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,139,0,510,0,897,6,1093,0,1103,1892,1141,3020,-2843,4434,45,305,6,192,-33,71,3,5,11,13,344,23
FTLN,15748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,140,0,510,0,868,7,1093,0,-290,2302,-62,2318,-4372,6292,0,454,106,306,-43,84,62,35,-36,53,253,15
FTLN,16748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,140,0,511,0,834,10,1093,0,676,2363,-246,4684,-2943,5869,68,331,-8,222,51,53,145,15,-131,31,367,52
FTLN,17748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,139,0,511,0,804,11,1093,0,635,3437,-396,4415,-3161,8580,-80,357,111,306,8,66,156,18,-59,5,483,26
FTLN,18748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,140,0,511,0,736,29,1093,0,-999,3941,-2229,6902,-3607,5227,-9,379,-15,304,-12,113,77,17,-6,31,532,21
FTLN,19748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,140,0,511,0,634,26,1093,0,150,2973,308,4658,-2465,5340,-111,238,162,225,-20,53,49,6,-34,28,490,24
FTLN,20748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,140,0,512,0,574,9,1093,0,614,2532,-269,3734,-4021,6161,101,377,-85,315,10,71,75,7,18,62,566,25
FTLN,21748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,140,0,511,0,540,9,1093,0,503,2574,250,4144,-2772,6135,25,365,-42,266,-64,88,63,11,85,26,396,53
FTLN,22748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,140,0,511,0,494,13,1093,0,-375,2944,54,3405,-3395,6387,93,447,-54,312,-30,96,42,8,-54,52,304,12
FTLN,23748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,140,0,512,0,441,15,1093,0,-357,3622,-804,6123,-4606,5402,217,646,-146,443,29,122,94,17,-173,11,451,53
FTLN,24748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,141,2,513,0,378,24,1093,0,-148,2400,58,2347,-2899,3263,-43,432,-22,273,-19,70,159,16,-144,37,641,50
FTLN,25748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,347,196,514,0,272,32,1093,0,-416,2087,-424,1457,-3361,2185,-16,430,-96,211,-78,150,159,12,-8,33,674,23
FTLN,26748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,684,4,513,0,218,7,1093,0,478,1394,1011,2578,-4606,5146,354,582,104,225,-66,70,125,10,52,9,591,26
FTLN,27748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,701,11,513,0,204,5,1093,0,1036,2324,1369,2996,-3334,3487,-60,606,80,209,-45,115,102,7,47,15,509,27
FTLN,28748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,823,40,513,0,159,59,1093,0,-494,3194,-430,4270,-2725,4967,-50,559,92,225,-78,103,83,6,-16,11,484,10
FTLN,29748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,867,0,513,0,24,0,1093,0,-370,996,-355,1738,-3672,3158,-54,543,26,197,-57,61,77,7,-11,9,498,6
FTLN,30748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,866,1,513,0,24,0,1093,0,160,791,-90,1527,-4217,2546,-63,467,41,103,-24,40,83,3,14,7,481,12
FTLN,31748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,866,0,513,0,23,0,1093,0,-353,889,-234,1081,-3524,1234,-8,303,17,85,-23,31,71,5,5,6,449,7
FTLN,32748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,866,1,512,0,23,0,1093,0,101,79,159,99,-3678,154,4,10,11,4,-12,7,65,5,0,4,442,6
FTLN,33748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,867,1,512,0,23,0,1093,0,91,27,140,23,-3653,46,3,2,11,1,-10,1,71,2,-1,4,444,3
FTLN,34748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,867,1,513,1,24,0,1093,0,100,17,149,23,-3640,44,3,5,10,2,-11,1,71,3,0,3,440,5
FTLN,35748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,864,1,515,1,24,0,1093,0,94,27,137,28,-3647,53,1,8,11,3,-11,1,72,3,3,4,440,5
FTLN,36748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,867,1,512,0,24,0,1093,0,97,14,136,17,-3640,31,2,1,11,1,-11,0,67,3,-1,5,441,6
FTLN,37748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,864,2,515,1,24,0,1093,0,95,32,153,44,-3642,63,6,7,12,4,-11,1,70,5,1,4,441,5
FTLN,38748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,860,1,518,1,24,0,1093,0,89,28,128,59,-3648,197,0,9,12,3,-10,1,75,4,3,3,443,4
FTLN,39748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,860,1,518,1,24,0,1093,0,83,29,128,31,-3650,60,2,6,12,2,-10,1,76,3,5,4,438,4
FTLN,40748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,860,1,517,0,24,0,1093,0,77,25,130,52,-3663,80,0,5,11,5,-11,1,74,4,3,2,439,4
FTLN,41748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,863,2,515,1,23,0,1093,0,95,42,123,80,-3602,219,-2,13,16,8,-10,2,71,3,3,3,441,5
FTLN,42748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,863,2,515,2,23,0,1093,0,91,23,131,44,-3630,63,1,11,10,6,-11,1,72,7,2,5,439,3
FTLN,43748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,861,1,517,0,24,0,1093,0,70,38,142,59,-3630,103,0,13,8,5,-11,1,75,4,4,4,442,4
FTLN,44748,20-1,-1,-1,-1,-1,-1,-500,-500,-500,3008,3008,3008,861,1,517,1,24,0,1093,0,81,39,118,44,-3619,88,1,7,12,4,-10,1,75,5,2,4,438,2
